1010965,4th and Lehigh Farmers' Market,N 4TH STREET AND W LEHIGH AVENUE,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19133,-75.138654,39.991748,2016-12-03T03:11:40Z
1006234,4th Street Farmers Market,315 EAST 4TH ST,LARIMER,,COLORADO,,-105.073,40.3954,2011-01-01T05:00:00Z
1006494,52 & Shadeland Avenue Farmers Market,5200 N SHADELAND AVENUE,INDIANAPOLIS,,INDIANA,46226,-86.0476,39.8481,2009-01-01T05:00:00Z
1005304,52nd and Haverford Farmers' Market,N 52ND STREET AND HAVERFORD AVENUE,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19139,-75.224492,39.965054,2016-12-03T02:38:14Z
1000060,57th Street Greenmarket,W 57 ST AND 9 AVE,NEW YORK,NEW YORK,NEW YORK,10019,-73.985839,40.768159,2014-12-07T11:06:00Z
1005306,58th and Chester Farmers' Market,58TH STREET AND CHESTER AVENUE,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19143,-75.228303,39.935721,2016-12-03T02:35:04Z
1018426,61st Street Farmers Market,61ST STREET AND DORCHESTER AVE,CHICAGO,COOK,ILLINOIS,60637,-87.5914206,41.7841961,2019-03-06T01:04:53Z
1012500,6th Street Market in Downtown Tempe,6TH STREET AND MILL AVENUE,TEMPE,MARICOPA,ARIZONA,85281,-111.939512,33.42442,2016-12-07T03:50:15Z
1000061,79th Street Greenmarket,COLUMBUS - W 78 AND 81 STS,NEW YORK,NEW YORK,NEW YORK,10024,-73.9757,40.7818,2014-12-07T10:54:51Z
1000062,82nd Street Greenmarket,E 82ND ST - 1ST AND YORK AVE,NEW YORK,NEW YORK,NEW YORK,10028,-73.95009,40.773749,2014-12-07T10:50:27Z
1008391,84 west farmers market (Dothan),,DOTHAN,HOUSTON,ALABAMA,,-85.449944,31.232252,2015-03-03T09:29:24Z
1001961,8th Avenue City Farmers Market,8TH AVE AND 2ND ST SE,CEDAR RAPIDS,LINN,IOWA,52401,-91.6626534,41.972837,2014-01-04T01:17:22Z
1000063,92nd Street Greenmarket,1ST AVE - E 92ND AND 93 STS,NEW YORK,NEW YORK,NEW YORK,10128,-73.946421,40.780931,2014-12-07T10:43:59Z
1000064,97th Street Greenmarket,W 97 ST AND COLUMBUS,NEW YORK,NEW YORK,NEW YORK,10025,-73.967012,40.79356,2014-12-07T10:39:55Z
1011989,9th and Grand Farmers Market,304 WEST GRAND AVENUE,SALINA,SALINE,KANSAS,67401,-97.6117504,38.8528359,2018-04-05T03:39:24Z
1000986,9th West Farmers Market/People's Market,1060 SOUTH 900 WEST,SALT LAKE CITY,SALT LAKE,UTAH,84110,-111.9195223,40.7470177,2018-04-06T01:05:51Z
1010617,A + Organic Farmers Market,LEE RD FARM,BOYNTON BEACH,PALM BEACH,FLORIDA,33473,-80.221052,26.489351,2016-05-09T01:37:38Z
1001683,A Better Choice Bakery & Market,27 W POTOMAC STREET,BRUNSWICK,FREDERICK,MARYLAND,21716,-77.6277075,39.313066,2012-03-05T05:01:00Z
1009004,A Growers' Market,229 LAKE ELLA DRIVE,TALLAHASSEE,LEON,FLORIDA,32303,-84.2792304,30.4624713,2014-06-05T10:28:06Z
1001887,AAFFA Community Farmers Market,402 NORTH MURRAY AVENUE,ANDERSON,ANDERSON,SOUTH CAROLINA,29624,-82.652159,34.506706,2014-08-04T01:54:22Z
1007585,AAMC Farmers's Market,2001 MEDICAL PARKWAY SAJAK PAVILION,ANNAPOLIS,ANNE ARUNDEL,MARYLAND,21401,-76.6123,39.006,2012-11-07T11:54:21Z
1009028,ABBEVILLE FARMERS MARKET,KIRKLAND STREET,ABBEVILLE,HENRY,ALABAMA,,-85.250365,31.571271,2014-05-04T07:27:30Z
1004573,ABBEVILLE FARMERS MARKET,118 TRINITY STREET AT LIVERY STABLE,ABBEVILLE,ABBEVILLE,SOUTH CAROLINA,29620,-82.380242,34.177429,2013-11-07T01:41:58Z
1004598,Abbotsford Farmers Market,1011 EAST SPRUCE ST,ABBOTSFORD,CLARK,WISCONSIN,54405,-90.307145,44.945665,2012-07-05T10:47:54Z
1003865,Abbott Northwestern Farmers Market,800 E 28TH ST,MINNEAPOLIS,HENNEPIN,MINNESOTA,,-93.2629,44.9556,May 26 2010 11:24PM
1002947,Aberdeen Farmers Market,2ND AVE SE AND S LINCOLN STREET,ABERDEEN,BROWN,SOUTH DAKOTA,57401,-98.4866,45.4631,2009-01-01T05:00:00Z
1004031,Abilene Farmers Market,EAST 1ST AND BUCKEYE ST,ABILENE,DICKINSON,KANSAS,67410,-97.2139,38.9153,2009-01-01T05:00:00Z
1010487,Abingdon Farmers Market,CORNER OF REMSBURG DRIVE AND CUMMINGS ST,ABINGDON,WASHINGTON,VIRGINIA,24210,-81.977094,36.708934,2016-02-03T10:20:28Z
1000065,Abingdon Square Greenmarket,W12 ST AND 8TH AVE,NEW YORK,NEW YORK,NEW YORK,10014,-74.00528,40.737177,2014-12-07T10:36:51Z
1006988,Abington,362 PLYMOUTH STREET,ABINGTON,PLYMOUTH,MASSACHUSETTS,2351,-70.9369,42.119,2015-02-03T10:44:35Z
1007070,Abington Farmers Market,12055 ROSE DROVE,CLARKS SUMMIT,LACKAWANNA,PENNSYLVANIA,,-75.7746,41.425,2009-01-01T05:00:00Z
1011313,Abita Springs Farmers Market,22049 MAIN ST,ABITA SPRINGS,ST TAMMANY,LOUISIANA,70420,-90.0389129,30.4793215,2018-06-06T01:50:15Z
1004762,ABQ Uptown Growers' Market,NE PARKING LOT OF ABQ UPTOWN SHOPPING CENTER,ALBQUQUERQUE,BERNALILLO,NEW MEXICO,,-106.565838,35.103988,2014-05-06T02:51:15Z
1009543,ABV Farm Market,690 ALLEGHENY ROAD,MOUNT BETHE,,PENNSYLVANIA,18343,-75.0998,40.8743,2013-01-01T05:00:00Z
1002108,Acadia Farmers' Market in Town Hill,,TOWN HILL,HANCOCK,MAINE,,-68.9716,44.5908,2009-01-01T05:00:00Z
1007575,Acadiana Farmers Market,801 FOREMAN DRIVE,OPELOUSAS,LAFAYETTE,LOUISIANA,70570,-92.0634,30.2147,2011-01-01T05:00:00Z
1005122,Ace Farmers Market,115 BLACK RIVER BLVD,ROME,ONEIDA,NEW YORK,,-75.4541,43.2098,2011-01-01T05:00:00Z
1008461,Acme Ranch Truck Patch,RR1 BOX 146,BIRCH TREE,SHANNON,MISSOURI,65438,-91.492638,36.991165,2015-01-06T03:20:55Z
1011180,Acreage Green Market,6701 140TH AVE NORTH,LOXAHATCHEE,PALM BEACH,FLORIDA,33470,-80.263351,26.775639,2016-09-05T02:02:58Z
1003469,Acton-Boxborough Farmers Market,1 PEARL ST,ACTON,MIDDLESEX,MASSACHUSETTS,1720,-71.47415,42.47518,2013-12-05T01:08:35Z
1018003,Acushnet Farmers Market,186 LEONARD STREET,ACUSHNET,BRISTOL,MASSACHUSETTS,2743,-70.900856,41.7200523,2018-06-05T07:04:50Z
1007519,Acworth Farmers Market,MAIN AND LEMON STREETS,ACWORTH,COBB,GEORGIA,,-84.6767,34.0657,2009-01-01T05:00:00Z
1001393,Ada Farmer's Market,12TH STREET AND TOWNSEND,ADA,PONTOTOC,OKLAHOMA,74820,-96.679869,34.773589,2014-02-04T10:18:53Z
1001083,Ada Farmer's Market,7239 THORNAPPLE RIVER DR,ADA,KENT,MICHIGAN,49301,-85.4889683,42.9553715,2016-07-03T11:44:10Z
1006969,AdairCo Farmers Market,409 FAIRGROUND STREET ADAIR COUNTY CO-OP EXT SERVICE PARKING LOT,COLUMBIA,ADAIR COUNTY,KENTUCKY,,-85.297,37.1043,2011-01-01T05:00:00Z
1010467,Adairsville Farmers' Market,7446 GA 140,ADAIRSVILLE,BARTOW,GEORGIA,30103,-84.929569,34.375727,2014-07-08T10:08:33Z
1017937,Adams County Farmers' Market Association (PA),103 CARLISLE STREET,GETTYSBURG BOROUGH,ADAMS,PENNSYLVANIA,17325,-77.22934,39.834024,2019-01-04T03:03:14Z
1011322,Adams County Farmers' Market Association (PA),LINCOLN SQUARE,GETTYSBURG,ADAMS,PENNSYLVANIA,17325,-77.230764,39.830706,2018-03-06T04:23:25Z
1010354,Adams Farmers' & Artisans' Market,ADAMS VISITORS CENTER 3 HOOSAC ST,ADAMS,BERKSHIRE,MASSACHUSETTS,1220,-73.118003,42.6244919,2014-08-07T11:11:58Z
1018278,Adams Morgan Farmer Market,18TH STREET AND COLUMBIA RD NW,WASHINGTON DC,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,20009,-77.0426674,38.9226795,2018-09-06T09:33:38Z
1008961,Adaptations' Fresh Feast,79-7500 MAMALAHOA HIGHWAY,KEALAKEKUA,HAWAII,HAWAII,96750,-155.923558,19.525757,2015-01-03T05:13:16Z
1005109,Added Value Farm Stand at Governors Island,GRESHAM RD,BROOKLYN,KINGS,NEW YORK,11231-1235,-74.0231,40.6875,2011-01-01T05:00:00Z
1002464,Addison Farmers Market,ONE FRIENDSHIP PLAZA,ADDISON,DUPAGE,ILLINOIS,60101,-87.9934,41.9321,2009-01-01T05:00:00Z
1005741,Adel Farmers Market,COURTHOUSE SQUARE,ADEL,DALLAS,IOWA,50830,-94.0175,41.6144,2009-01-01T05:00:00Z
1005272,Adelanto Stadium Farmers Market,HWY 395 AND RANCHO DRIVE,VICTORVILLE,SAN BERNARDINO,CALIFORNIA,92392,-117.405,34.5593,2009-01-01T05:00:00Z
1012288,Adrian Farmers Market,115 TOLEDO STREET,ADRIAN,LENAWEE,MICHIGAN,49221,-84.034589,41.900169,2016-06-07T09:49:50Z
1011214,Aenon Baptist Church Farm Stand,175 GENESEE STREET,ROCHESTER,MONROE,NEW YORK,14611,-77.6360764,43.1466026,2015-08-06T09:24:05Z
1008667,Afton Village Farmers Market,5401 VILLAGE DR,CONCORD,CABARRUS,NORTH CAROLINA,28027,-80.670172,35.414038,2015-03-06T01:53:54Z
1007586,AGH Wellness Committee Farmer's Market,9733 HEALTHWAY DRIVE,BERLIN,WORCESTER,MARYLAND,21811,-75.2113,38.3388,2012-11-07T11:58:45Z
1012233,Agricenter International Farmers Market,7777 WALNUT GROVE RD,MEMPHIS,SHELBY,TENNESSEE,38120,-89.8037477,35.128866,2016-05-07T11:28:19Z
1003562,Agritopia Farm Stand,3000 E RAY ROAD (HIGLEY AND RAY),GILBERT,MARICOPA,ARIZONA,85233,-111.726215,33.321658,2016-01-08T12:14:20Z
1011830,Ahwatukee Farmers Market,4700 E WARNER RD,PHOENIX,MARICOPA,ARIZONA,,-111.983242,33.331331,2018-01-03T04:32:55Z
1000212,Aiken County Farmers Market,897 RICHLAND AVENUE EAST,AIKEN,AIKEN,SOUTH CAROLINA,29801,-81.7084941,33.5568819,2014-05-06T04:01:53Z
1008054,Airport Farmers and Flea Market,17375 SPRING HILL DR,BROOKSVILLE,HERNANDO,FLORIDA,34604,-82.441117,28.48114,2016-07-03T11:45:37Z
1007542,Akebono Farmers’ Market,AKEBONO PARKING LOT,PAHOA,HAWAII COUNTY,HAWAII,,-154.951,19.4975,2011-01-01T05:00:00Z
1011967,Akers of Strawberries,1054 MELTON ROAD,BAKER,OKALOOSA,FLORIDA,32531,-86.7012813,30.7986832,2017-06-05T09:16:39Z
1001801,Akron Farmers Market,CITY PARK,AKRON,PLYMOUTH,IOWA,51031,-96.5573,42.8309,2009-01-01T05:00:00Z
1005061,Akwesasne Farmers Market,469 STATE ROUTE 37 ACROSS FROM AKWESASNE SPORTS,HOGANSBURG,FRANKLIN,NEW YORK,,-74.6677,44.9739,2009-01-01T05:00:00Z
1004086,Alabama Gulf Coast Market,22250 PERDIDO BEACH BOULEVARD,GULF SHORES,BALDWIN,ALABAMA,36542,-87.65585,30.250746,2017-01-01T02:33:13Z
1008612,Alachua County Farmers' Market,5920 NW 13TH STREET,GAINESVILLE,ALACHUA,FLORIDA,32653,-82.352515,29.710665,2015-03-06T10:09:35Z
1006312,Alamance County Farmers Market,200 S MAIN ST,BURLINGTON,ALAMANCE,NORTH CAROLINA,27215,-79.4357,36.0943,2009-01-01T05:00:00Z
1009019,Alameda Farmers' Market,HAIGHT AND WEBSTER ST,ALAMEDA,ALAMEDA,CALIFORNIA,,-122.276762,37.774248,2018-03-06T12:57:44Z
1004846,Alamo Farmers Market,BUCKHORN RANCH ROAD,ALAMO,LINCOLN,NEVADA,89001,-115.1435,37.33075,2013-11-06T07:20:50Z
1018304,Alamo Heights Farmers Market,255 E BASSE,SAN ANTONIO,BEXAR,TEXAS,78209,-98.481174,29.493258,2018-09-06T01:43:48Z
1011033,Alamogordo Farmers' Market in Alameda Park,1987 WHITE SANDS BLVD (NEXT TO TOY TRAIN DEPOT),ALAMOGORDO,OTERO,NEW MEXICO,88310,-105.9609907,32.9140955,2018-12-04T02:46:07Z
1004789,Alamogordo Otero County Farmers' Market,401 FAIRGROUNDS RD,ALAMOGORDO,OTERO,NEW MEXICO,,-105.9606,32.92649,2015-08-05T05:04:12Z
1004070,Alamosa Farmers Market,CORNER OF 6TH STREET AND STATE AVENUES MUNICIPAL PARKING LOT,ALAMOSA,ALAMOSA,COLORADO,81101,-105.865236,37.468359,2016-07-03T04:25:00Z
1004425,Albany Downtown Farmers Market,CORNER OF W BROAD AVE AND N JACKSON ST,ALBANY,DOUGHERTY,GEORGIA,31702,-84.15366,31.57684,2013-12-05T06:23:23Z
1002175,Albany Farmers' Market,4TH AVENUE AND ELLSWORTH STREET,ALBANY,LINN,OREGON,97321,-123.1061,44.6349,2018-04-06T11:29:32Z
1011108,Albert Lea Farmers Market,104 NORTH BROADWAY,ALBERT LEA,FREEBORN,MINNESOTA,,-93.368932,43.650895,2015-02-05T09:49:27Z
1004886,ALBERTA FARMERS MARKET,21724 HIGHWAY 5,ALBERTA,WILCOX,ALABAMA,36720,-87.4101,32.2319,2011-01-01T05:00:00Z
1010559,Albion Farmer's Market,211 MARKET PLACE,ALBION,CASS,MICHIGAN,49224,-84.751569,42.243544,2016-04-08T11:40:08Z
1010407,Albuquerque Downtown Growers' Market,800 CENTRAL AVE,ALBUQUERQUE,BERNALILLO,NEW MEXICO,87102,-106.656893,35.085972,2014-05-08T11:39:34Z
1004761,Albuquerque Northeast Farmers' Market,6400 WYOMING BLVD,ALBUQUERQUE,BERNALILLO,NEW MEXICO,,-106.55762,35.1506,2014-05-06T02:54:49Z
1007016,Albuquerque VA Growers' Market,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,BERNALILLO,NEW MEXICO,,-106.578,35.0553,2009-01-01T05:00:00Z
1002222,Alcona Farmers Market,320 S STATE STEET (US23),HARRISVILLE,ALCONA,MICHIGAN,48740,-83.2973,44.6547,2012-07-05T12:38:58Z
1008252,Alderson Farmers Market,RT 3 MAIN STREET,ALDERSON,GREENBRIER,WEST VIRGINIA,24910,-80.642024,37.725954,2014-08-06T07:04:21Z
1003236,Aldrich Arena Farmers Market,1850 WHITE BEAR AVE,MAPLEWOOD,RAMSEY,MINNESOTA,55109,-93.0877,44.9609,2009-01-01T05:00:00Z
1011910,Aledo Farmers Market,128 ELM STREET,ALEDO,PARKER,TEXAS,76008,-97.602554,32.696496,2018-04-04T05:02:14Z
1010597,Alexander County Farmers Market,280 NC HWY 16 SOUTH,TAYLORSVILLE,ALEXANDER,NORTH CAROLINA,28681,-81.178122,35.919748,2015-07-09T08:46:28Z
1000519,Alexandria Bay Farmers Market,ROUTE 12,ALEXANDRIA BAY,JEFFERSON,NEW YORK,13607,-75.9157,44.3314,2014-01-04T09:36:04Z
1018643,Alexandria Farmers Market,2727 JACKSON ST,ALEXANDRIA,RAPIDES,LOUISIANA,71301,-92.466449,31.294132,2017-10-07T04:03:59Z
1007366,Alexandria Farmers Market,2ND AND BROADWAY,ALEXANDRIA,DOUGLAS,MINNESOTA,56308,-95.376059,45.89074,2015-02-03T11:12:47Z
1011196,Alfred Farmers Market,BANDSTAND MAIN STREET,ALFRED,ALLEGANY,NEW YORK,14802,-77.789505,42.253557,2018-05-04T09:07:56Z
1007217,Algoma Farm Market,SECOND ST AND CLARK STREET,ALGOMA,KEWAUNEE,WISCONSIN,,-87.4363,44.6077,2011-01-01T05:00:00Z
1001300,Algonquin Farmers Market,WASHINGTON ST AND S HARRISON ST,ALGONQUIN,,ILLINOIS,60102,-88.293,42.165,2009-01-01T05:00:00Z
1007528,Alii Garden Market Place,75-6129 ALII DRIVE,KAILUAKONA,,HAWAII,96740,-155.982,19.6144,2009-01-01T05:00:00Z
1008835,Alisal Certified Farmers' Market,632 EAST ALISAL STREET,SALINAS,MONTEREY,CALIFORNIA,93905,-121.634178,36.673319,2018-03-06T03:24:13Z
1005548,All Locally Grown Produce,19051 SW 147 AVE,HOMESTEAD,MIAMI-DADE,FLORIDA,33187,-80.430378,25.50788,2018-04-06T08:58:06Z
1011735,All Natural & Certified Organic Farmer Market (HOPE FARM),19833 MORRIS RD,HARLINGEN,CAMERON,TEXAS,78552,-97.704718,26.155226,2017-04-07T08:24:50Z
1010096,All Saints' Farmers Market,1508 S WHITE STATION,MEMPHIS,SHELBY,TENNESSEE,38117,-89.890478,35.090458,2014-04-05T12:52:58Z
1000268,All-Local Farmers Market,711 WHALEY ST,COLUMBIA,RICHLAND,SOUTH CAROLINA,29205,-81.0358,33.9847,Apr 16 2010 5:06AM
1000168,All-Local Farmers Market 2,ROSEWOOD MARKET ON ROSEWOOD DRIVE AT MAPLE STREET,COLUMBIA,RICHLAND,SOUTH CAROLINA,,-81.0044,33.9874,Apr 16 2010 5:07AM
1001962,Allamakee Farmers Market,705 ALLAMAKEE STREET,WAUKON,ALLAMAKEE,IOWA,52172,-91.475223,43.276279,2016-05-07T11:17:25Z
1002717,Allegan Farmers Market,WATER STREET AND CUTLER STREET,ALLEGAN,ALLEGAN,MICHIGAN,49010,-85.849658,42.529649,2017-02-03T02:51:31Z
1008262,Alleghany Farmers Market,HWY 18 N,SPARTA,ALLEGHANY,NORTH CAROLINA,28675,-81.122593,36.503003,2014-08-06T11:14:07Z
1018160,Allen County Farmers Market - Tuesday,700 N STATE ST,IOLA,ALLEN,KANSAS,66749,-95.409262,37.928693,2018-08-06T01:54:44Z
1018165,Allen County Farmers' Market - Saturday,,HUMBOLDT,ALLEN,KANSAS,66748,-95.435424,37.819004,2018-08-06T02:01:55Z
1018105,Allen County Farmers' Market - Thursday,,IOLA,ALLEN,KANSAS,66749,-95.403438,37.921806,2018-08-06T01:56:54Z
1011777,Allen Farmers Market,1629 E KALAMAZOO,LANSING,INGHAM,MICHIGAN,48912,-84.5263803,42.7302387,2017-11-04T09:13:06Z
1007413,Allendale County Farmers Market,CORNER OF BAY STREET AND US HIGHWAY 301,ALLENDALE,ALLENDALE,SOUTH CAROLINA,29810,-81.3191,33.0044,2009-01-01T05:00:00Z
1007716,Allentown Farigrounds Farmers Market,1825 CHEW STREET,ALLENTOWN,LEHIGH,PENNSYLVANIA,18104,-75.4942,40.6008,2009-01-01T05:00:00Z
1007083,Allentown Turnpike Plaza Farmers Market,ROUTE 9,ALLENTOWN,LEHIGH,PENNSYLVANIA,18104,-79.7254,40.6218,2009-01-01T05:00:00Z
1002964,Alliance Farmers Market,3RD AND BOX BUTTE AVE,ALLIANCE,BOX BUTTE,NEBRASKA,69301,-102.871,42.0971,2009-01-01T05:00:00Z
1005675,Alliance Farmers Market,CORNER OF E MAIN ST AND MECHANIC AVE,ALLIANCE,STARK,OHIO,44601,-81.1024,40.9216,2014-01-06T11:25:29Z
1006739,Alliance for the Arts GreenMarket,10091 MCGREGOR BOULEVARD,FT MYERS,LEE,FLORIDA,33919,-81.89128,26.59521,2014-02-04T02:50:58Z
1002683,Allston Farmers' Market,175 NORTH HARVARD STREET,ALLSTON,MIDDLESEX,MASSACHUSETTS,2134,-71.1299,42.3629,2014-08-04T09:09:39Z
1005134,Allston Village Farmers Market,500 CAMBRIDGE ST,BOSTON,SUFFOLK,MASSACHUSETTS,2134,-71.1378418,42.353384,2014-01-06T07:48:19Z
1006816,Alma Farmers Market,CITY AUDITORIUM ON MAIN STREET DOWNTOWN,ALMA,HARLAN,NEBRASKA,68920,-99.3625,40.1008,2009-01-01T05:00:00Z
1002250,Alma Farmers Market,PINE AND DOWNIE STREETS,ALMA,GRATIOT,MICHIGAN,48801,-84.656984,43.3802699,2016-07-03T04:13:51Z
1007836,Almont Farmers' Market,VAN DYKE AT SCHOOL STREET (NORTHWEST CORNER),ALMONT,LAPEER COUNTY,MICHIGAN,,-83.0475,42.9216,2011-01-01T05:00:00Z
1012389,Aloha Community Farmers' Market,17675 SW FARMINGTON RD AND SW KINNAMAN RD,ALOHA,WASHINGTON,OREGON,97007,-122.860524,45.482127,2016-10-07T08:41:55Z
1010476,Alpena Farmers' Market,208 N 1ST AVE,ALPENA,ALPENA,MICHIGAN,49707,-83.430998,45.061878,2014-10-08T09:04:19Z
1005447,Alpha Nursery Farmers' Market,12 ALPHA LANE,CASCADE,VALLEY,IDAHO,83611,-115.998,44.4251,2016-03-03T10:51:26Z
1009792,Alsip Farmers Market,12521 S KOSTNER AVENUE,ALSIP,COOK,ILLINOIS,60803,-87.727804,41.664913,2014-04-04T07:03:05Z
1009998,Altadena Farmers' Market,600 W PALM STREET,ALTADENA,LOS ANGELES,CALIFORNIA,91001,-118.1581301,34.2003788,2015-10-04T01:29:47Z
1004383,Altamont Farmer's Market,MAIN STREET AND MAPLE AVENUE,ALTAMONT,ALBANY,NEW YORK,12009,-74.0325,42.7013,2014-01-04T09:30:10Z
1000357,Altavista Farmers Market,TRADE LOT,ALTAVISTA,CAMPBELL,VIRGINIA,24517,-79.2838,37.1185,2009-01-01T05:00:00Z
